,Id,Title,Body,Tags,CreationDate,Y,,
791,34844385,How can i create object from a file in c++?,"Im learning c++.
I have my class complex: 

    
    #include ""Complejo.h""
    #include <sstream>
    Complejo::Complejo() {
    	// TODO Auto-generated constructor stub
    	real = 0;
    	imaginary = 0;
    }
    Complejo::Complejo(int a, int b){
    	real = a;
    	imaginary = b;
    }
    
    
    Complejo::~Complejo() {
    	// TODO Auto-generated destructor stub
    }
    std::string Complejo::mostrar()const{
    	std::stringstream  s;
    	s << real << ""+"" << imaginary <<""i"";
    	return s.str();
    }

and in my main i need to read a file(every line has a complex) like this:

    3 + 5i
    4 + 2i
    3 + 3i

and create objects. How i can do it?",<c++><fgets>,2016-01-17 22:12:56,LQ_EDIT,,
792,34844435,java program for poerball lottery,"I have to check all test cases which i have given in arrays but i am not getting perfect answer.Please help me with this question.Create a PowerBall class that contains:
 - A field for an int array of size 6. 
 - A constructor that initializes this array with 6 random values (0-9). 
 - A method called checkMatch that takes as an argument an int array and returns how many numbers match the class's int array. To match, the same numbers must be in the same position.

Write a main class which asks to user to enter 6 numbers as their lottery ticket and store it in an array. Then create a PowerBall object and give the user's ticket to the checkMatch method. Then figure out the amount won based on the return value.

The winnings are determined as follows:
If 0 numbers match, no winnings
If 1 number matches, win $4
If 2 numbers match, win $7
If 3 numbers match, win $100
If 4 numbers match, win $10,000
If 5 numbers match, win $1 Million
If all 6 numbers match, win Grand Prize of $450 Million

Output the user's lottery ticket, the powerball numbers, how many matched, and the amount of money won. (JAVA PROGRAM HELP)




class PowerBall {
    /*
     * ALL PRIVATE DATA BELOW
     */

    private int[] winningNumber;
    private int[] ticketNumber;
    private long cash;
    static private IntUtil u = new IntUtil();
    int matchBalCount ;
    int powerBallMatchCount;

    public int cash() {
        
        for (int i = 0; i < winningNumber.length; i++) {
            for (int j = 0; j < ticketNumber.length; j++) {
                if (i == winningNumber.length-1 && ticketNumber[i] == winningNumber[j]) {
                    powerBallMatchCount=1;
                } else if (ticketNumber[i] == winningNumber[j]) {
                    matchBalCount++;
                }
            }
    
            }
        return 100;
    }
   

    public void check(int matchBalCount,int powerBalCount){
        
        System.out.println(""prize---matchBalCount::""+matchBalCount+"" ,powerBallMatchCount::""+powerBallMatchCount);
        if (matchBalCount == 0 && powerBallMatchCount>0) {
            System.out.println(""4"");
        }else if (matchBalCount == 1 && powerBallMatchCount>0) {
            System.out.println(""4"");
        }else if (matchBalCount == 2 && powerBallMatchCount>0) {
            System.out.println(""7"");
        }else if (matchBalCount == 3 && powerBallMatchCount<0) {
            System.out.println(""7"");
        }else if (matchBalCount == 3&& powerBallMatchCount>0) {
            System.out.println(""100"");
        }else if (matchBalCount == 4 && powerBallMatchCount<0) {
            System.out.println(""100"");
        }else if (matchBalCount == 4 && powerBallMatchCount>0) {
            System.out.println(""50000"");
        }else if (matchBalCount == 5 && powerBallMatchCount>0) {
            System.out.println(""1lakh"");
        } 
     
     
    }
 

    PowerBall(int[] w, int[] t) {
        winningNumber = w;
        ticketNumber = t;
        cash = 0;
     check(matchBalCount,powerBallMatchCount);
    }

    private static void test1() {
        int[] w = {4, 8, 19, 27, 24, 10};
        {
            int[] n = {4, 8, 19, 27, 24, 10};
            PowerBall x = new PowerBall(w, n);
           // x.cash();
        }
        {
            int[] n = {24, 27, 19, 8, 4, 10};
            PowerBall x = new PowerBall(w, n);
        }
        {
            int[] n = {24, 27, 19, 8, 4, 5};
            PowerBall x = new PowerBall(w, n);
        }
        {
            int[] n = {124, 127, 119, 18, 14, 10};
            PowerBall x = new PowerBall(w, n);
        }
        {
            int[] n = {124, 127, 119, 18, 14, 5};
            PowerBall x = new PowerBall(w, n);
        }
        {
            int[] n = {124, 127, 119, 18, 14};
            PowerBall x = new PowerBall(w, n);
        }
        {
            int[] n = {124, 124, 19, 119, 18, 14};
            PowerBall x = new PowerBall(w, n);
        }
    }

    private static void testRandom() {
        int[] w = {4, 8, 19, 27, 24, 10};
        int max = 10;
        long c = 0;
        for (int i = 0; i < max; ++i) {
            int[] n = u.generateRandomNumber(6, true, 1, 99);
            PowerBall x = new PowerBall(w, n);
            c = c + x.cash();
        }
        System.out.println(""Out of "" + max + "" times you win "" + c + ""$"");
    }

    private static void testBench() {
        test1();
        testRandom();
    }

    public static void main(String[] args) {
        System.out.println(""PowerBall.java"");
        testBench();
        System.out.println(""Done"");
    }

}",<java><arrays>,2016-01-17 22:18:44,LQ_EDIT,,
793,34844514,"""Protocols cannot be used with isinstance()"" - why not?","<p>The new <code>typing</code> module contains several objects with names like ""SupportsInt"" (-Float, -Bytes, etc.). The name, and the descriptions on <a href=""https://docs.python.org/3/library/typing.html"">the documentation page for the module</a>, might be read to suggest that you can test whether an object is of a type that ""supports <code>__int__()</code>"". But if you try to use <code>isinstance()</code>, it gives a response that makes it clear that that isn't something you are meant to do:</p>

<pre><code>&gt;&gt;&gt; isinstance(5, typing.SupportsInt)
(Traceback omitted)
TypeError: Protocols cannot be used with isinstance().
</code></pre>

<p>On the other hand, you can use <code>issubclass()</code>:</p>

<pre><code>&gt;&gt;&gt; issubclass((5).__class__, typing.SupportsInt)
True
&gt;&gt;&gt; issubclass(type(5), typing.SupportsInt)
True
</code></pre>

<p>What is a ""protocol"" in this context? Why does it disallow the use of <code>isinstance()</code> in this way?</p>
",<python><python-3.x><isinstance>,2016-01-17 22:27:18,HQ,,
794,34844561,Difference between Notifications API and Push API from Web perspective,"<p>What is the difference between <a href=""https://developer.chrome.com/apps/notifications"" rel=""noreferrer"">Chrome Notifications API</a> and the <a href=""https://developers.google.com/web/updates/2015/03/push-notifications-on-the-open-web?hl=en"" rel=""noreferrer"">Push Notification API</a> when developing Web notifications. When each one should be used and how are they different?</p>
",<javascript><web-services><web><notifications><push-notification>,2016-01-17 22:32:28,HQ,,
795,34844765,Can't update or install package: An item with the same key has already been added,"<h3>Problem</h3>

<p>In a particular project, I can't update or install any NuGet packages. When I try to do so using the NuGet GUI, it does some work and then stops without saying anything. When I try to do so using the package manager console, I get this output:</p>

<pre><code>PM&gt; Update-Package –reinstall EntityFramework
Attempting to gather dependencies information for multiple packages with respect to project 'SmartCentre', targeting '.NETFramework,Version=v4.5.2'
Update-Package : An item with the same key has already been added.
At line:1 char:15
+ Update-Package &lt;&lt;&lt;&lt;  –reinstall EntityFramework
    + CategoryInfo          : NotSpecified: (:) [Update-Package], Exception
    + FullyQualifiedErrorId : NuGetCmdletUnhandledException,NuGet.PackageManagement.PowerShellCmdlets.UpdatePackageCommand
</code></pre>

<h3>Environment</h3>

<ul>
<li>Visual Studio Professional 2015 Update 1</li>
<li>NuGet 3.3.0.167</li>
</ul>

<h3>What I've tried</h3>

<ul>
<li>Deleting the <code>packages</code> folder</li>
<li>Restarting Visual Studio</li>
<li>Restarting the computer</li>
</ul>
",<nuget>,2016-01-17 22:54:36,HQ,,
796,34844778,"C language - death loop, maybe it's the scanf","    scanf(""%d"",&jogadores[pos].dados[4][2]);
    while(jogadores[pos].dados[4][2]<0){
        printf(""O valor não pode ser menor que 0, introduz novamente: "");                       
        scanf(""%d"",&jogadores[pos].dados[4][2]);  
    };

Do you know what is wrong is this piece of code, I think it skips the first scanf because it keeps printing ""O valor não pode ser menor que 0, introduz novamente: """,<c><loops><scanf>,2016-01-17 22:55:48,LQ_EDIT,,
797,34845729,BETTER query and faster,"<p>i would like to ask between these two query, what query is faster? if the data is 20k to 100k..</p>

<pre><code>SELECT SUM(price * quantity) as sales
FROM
(
  SELECT price, quantity, date
  FROM orderline
  UNION ALL
  SELECT price, quantity, date
  FROM creditorderline
)
WHERE date BETWEEN '2010-01-01' AND '2016-01-01'
</code></pre>

<p>OR</p>

<pre><code>SELECT SUM(price * quantity) as sales
FROM
(
  SELECT price, quantity, date
  FROM orderline
  WHERE date BETWEEN '2010-01-01' AND '2016-01-01'
  UNION ALL
  SELECT price, quantity, date
  FROM creditorderline
 WHERE date BETWEEN '2010-01-01' AND '2016-01-01'
)
</code></pre>
",<mysql>,2016-01-18 00:56:44,LQ_CLOSE,,
798,34845786,Set Default/Null Value with Select TagHelper,"<p>In asp.net mvc you can use:</p>

<pre><code>@Html.DropDownListFor(model =&gt; model.Category, ViewBag.Category as IEnumerable&lt;SelectListItem&gt;, ""-- SELECT --"", new { @class = ""form-control"" })
</code></pre>

<p>Using asp.net 5, how do I include the default or null value <strong>(-- SELECT --)</strong>  in a taghelper:</p>

<pre><code>&lt;select asp-for=""Category"" asp-items=""@ViewBag.Category""  class=""form-control""&gt;&lt;/select&gt;
</code></pre>
",<c#><asp.net-core><asp.net-core-mvc><tag-helpers>,2016-01-18 01:04:49,HQ,,
799,34845990,Spring use one application.properties for production and another for debug,"<p>I have a Spring application and I would like to be able to switch between configurations depending if I'm debugging the server or if the server is running in production. (the difference in configurations being things like database location.)</p>

<p>Ideally, I'd like to pass in a command line argument to my Spring application on boot-up and set the application configuration.</p>

<p>I have two separate application.properties files, one with the production values, and another with the debug values. How can I switch between the two of them?</p>
",<java><spring>,2016-01-18 01:34:45,HQ,,
800,34846146,How to calculate differences between consecutive rows in pandas data frame?,"<p>I've got a data frame, <code>df</code>, with three columns: <code>count_a</code>, <code>count_b</code> and <code>date</code>; the counts are floats, and the dates are consecutive days in 2015.</p>

<p>I'm trying to figure out the difference between each day's counts in both the <code>count_a</code> and <code>count_b</code> columns — meaning, I'm trying to calculate the difference between each row and the preceding row for both of those columns. I've set the date as the index, but am having trouble figuring out how to do this; there were a couple of hints about using <code>pd.Series</code> and <code>pd.DataFrame.diff</code> but I haven't had any luck finding an applicable answer or set of instructions. </p>

<p>I'm a bit stuck, and would appreciate some guidance here. </p>

<p>Here's what my data frame looks like: </p>

<pre><code>df=pd.Dataframe({'count_a': {Timestamp('2015-01-01 00:00:00'): 34175.0,
  Timestamp('2015-01-02 00:00:00'): 72640.0,
  Timestamp('2015-01-03 00:00:00'): 109354.0,
  Timestamp('2015-01-04 00:00:00'): 144491.0,
  Timestamp('2015-01-05 00:00:00'): 180355.0,
  Timestamp('2015-01-06 00:00:00'): 214615.0,
  Timestamp('2015-01-07 00:00:00'): 250096.0,
  Timestamp('2015-01-08 00:00:00'): 287880.0,
  Timestamp('2015-01-09 00:00:00'): 332528.0,
  Timestamp('2015-01-10 00:00:00'): 381460.0,
  Timestamp('2015-01-11 00:00:00'): 422981.0,
  Timestamp('2015-01-12 00:00:00'): 463539.0,
  Timestamp('2015-01-13 00:00:00'): 505395.0,
  Timestamp('2015-01-14 00:00:00'): 549027.0,
  Timestamp('2015-01-15 00:00:00'): 595377.0,
  Timestamp('2015-01-16 00:00:00'): 649043.0,
  Timestamp('2015-01-17 00:00:00'): 707727.0,
  Timestamp('2015-01-18 00:00:00'): 761287.0,
  Timestamp('2015-01-19 00:00:00'): 814372.0,
  Timestamp('2015-01-20 00:00:00'): 867096.0,
  Timestamp('2015-01-21 00:00:00'): 920838.0,
  Timestamp('2015-01-22 00:00:00'): 983405.0,
  Timestamp('2015-01-23 00:00:00'): 1067243.0,
  Timestamp('2015-01-24 00:00:00'): 1164421.0,
  Timestamp('2015-01-25 00:00:00'): 1252178.0,
  Timestamp('2015-01-26 00:00:00'): 1341484.0,
  Timestamp('2015-01-27 00:00:00'): 1427600.0,
  Timestamp('2015-01-28 00:00:00'): 1511549.0,
  Timestamp('2015-01-29 00:00:00'): 1594846.0,
  Timestamp('2015-01-30 00:00:00'): 1694226.0,
  Timestamp('2015-01-31 00:00:00'): 1806727.0,
  Timestamp('2015-02-01 00:00:00'): 1899880.0,
  Timestamp('2015-02-02 00:00:00'): 1987978.0,
  Timestamp('2015-02-03 00:00:00'): 2080338.0,
  Timestamp('2015-02-04 00:00:00'): 2175775.0,
  Timestamp('2015-02-05 00:00:00'): 2279525.0,
  Timestamp('2015-02-06 00:00:00'): 2403306.0,
  Timestamp('2015-02-07 00:00:00'): 2545696.0,
  Timestamp('2015-02-08 00:00:00'): 2672464.0,
  Timestamp('2015-02-09 00:00:00'): 2794788.0},
 'count_b': {Timestamp('2015-01-01 00:00:00'): nan,
  Timestamp('2015-01-02 00:00:00'): nan,
  Timestamp('2015-01-03 00:00:00'): nan,
  Timestamp('2015-01-04 00:00:00'): nan,
  Timestamp('2015-01-05 00:00:00'): nan,
  Timestamp('2015-01-06 00:00:00'): nan,
  Timestamp('2015-01-07 00:00:00'): nan,
  Timestamp('2015-01-08 00:00:00'): nan,
  Timestamp('2015-01-09 00:00:00'): nan,
  Timestamp('2015-01-10 00:00:00'): nan,
  Timestamp('2015-01-11 00:00:00'): nan,
  Timestamp('2015-01-12 00:00:00'): nan,
  Timestamp('2015-01-13 00:00:00'): nan,
  Timestamp('2015-01-14 00:00:00'): nan,
  Timestamp('2015-01-15 00:00:00'): nan,
  Timestamp('2015-01-16 00:00:00'): nan,
  Timestamp('2015-01-17 00:00:00'): nan,
  Timestamp('2015-01-18 00:00:00'): nan,
  Timestamp('2015-01-19 00:00:00'): nan,
  Timestamp('2015-01-20 00:00:00'): nan,
  Timestamp('2015-01-21 00:00:00'): nan,
  Timestamp('2015-01-22 00:00:00'): nan,
  Timestamp('2015-01-23 00:00:00'): nan,
  Timestamp('2015-01-24 00:00:00'): 71.0,
  Timestamp('2015-01-25 00:00:00'): 150.0,
  Timestamp('2015-01-26 00:00:00'): 236.0,
  Timestamp('2015-01-27 00:00:00'): 345.0,
  Timestamp('2015-01-28 00:00:00'): 1239.0,
  Timestamp('2015-01-29 00:00:00'): 2228.0,
  Timestamp('2015-01-30 00:00:00'): 7094.0,
  Timestamp('2015-01-31 00:00:00'): 16593.0,
  Timestamp('2015-02-01 00:00:00'): 27190.0,
  Timestamp('2015-02-02 00:00:00'): 37519.0,
  Timestamp('2015-02-03 00:00:00'): 49003.0,
  Timestamp('2015-02-04 00:00:00'): 63323.0,
  Timestamp('2015-02-05 00:00:00'): 79846.0,
  Timestamp('2015-02-06 00:00:00'): 101568.0,
  Timestamp('2015-02-07 00:00:00'): 127120.0,
  Timestamp('2015-02-08 00:00:00'): 149955.0,
  Timestamp('2015-02-09 00:00:00'): 171440.0}})
</code></pre>
",<python><pandas>,2016-01-18 01:56:19,HQ,,
801,34846530,JAVA: adding and removing elements from a defined variable within a class,"I'm trying to get this class to run but I keep running into issues. I'm new to Java and not sure if I am doing this correctly. If someone could just help me out with the addition of elements to a list I can figure out the rest!

    class ListPractice implements Testable {

    def mylist = [4,5,6]

    /**
     * Adds a set of elements to the mylist variable
     *
     * @param elts The elements to be added
     */
    def addToList(List elts) {

        def newlist = getMylist()+List
        return newlist
    }

    @Override
    void testMe() {
        addToList([7,8,9])
        assert  getMylist() == [4,5,6,7,8,9]
        assert  getMylist() == [7,8,9]
    }
}",<list><groovy>,2016-01-18 02:45:15,LQ_EDIT,,
802,34846636,Is it possible to continuing running JavaScript code after a redirect?,"<p>So, on my website, a user types in a subject they want the gist of, then after searching, it redirects them to a Wikipedia API displaying the general idea of the subject. However, there's a bunch of information about the API that gets in the way on the webpage, so I need to use JavaScript to get rid of that excess stuff.</p>

<p>Unfortunately, after changing webpages, it seems I can't run any more code from my website.
Any solution to this?</p>
",<javascript><html><ajax><api>,2016-01-18 02:58:22,LQ_CLOSE,,
803,34847089,How do you write (9.5*(4.5)-2.5*3)/(45.5-3.5) in Java?,"<p>How do you write (9.5*(4.5)-2.5*3)/(45.5-3.5) in Java?</p>
",<java><math><expression>,2016-01-18 03:58:02,LQ_CLOSE,,
804,34847190,how to check for an empty array java,"<p>I wanted to know if this code is valid for checking whether an array is empty, or should I check for null?</p>

<pre><code>if(arrayName={})
  System.out.println(""array empty"");
else System.out.println(""array not empty"");
</code></pre>

<p>Thank you!</p>
",<java><arrays>,2016-01-18 04:09:21,HQ,,
805,34847699,Swift Tuple Not a Collection?,"In Swift, why isn't a tuple considered a collection type?

Of course this is fussbudget territory, but I find a certain amount of fussing helps me understand, retain, and organize what I'm learning.

Thanks.",<swift><collections><tuples>,2016-01-18 05:14:52,LQ_EDIT,,
806,34848401,Divide elements on groups in RecyclerView,"<p>I need to divide elements in RecyclerView on groups with titles (like in the Inbox app on the picture below) so help me please to figure out what approach would be better for my case:
1) I can use Heterogenous layouts for it but it is not so convenient to insert new elements in groups (because I need check if elements of the same group is already added or I need to add new divider). So in this case I'll wrap all operations with such data structure into a separate class.</p>

<p>2) Theoretically I can wrap each group in its own RecyclerView with label is it a good idea?</p>

<p><a href=""https://i.stack.imgur.com/XlxLu.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/XlxLu.png"" alt=""Inbox app""></a></p>
",<android><material-design><android-recyclerview>,2016-01-18 06:23:18,HQ,,
807,34848505,How to make a loading animation in Console Application written in JavaScript or NodeJs?,"<p>How to make a loading animation in Console Application written in JavaScript or NodeJs?</p>

<p>Example animation or other animation.</p>

<pre><code>1. --
2. \
3. |
4. /
5. --
</code></pre>
",<javascript><node.js>,2016-01-18 06:31:05,HQ,,
808,34848634,Multiple input smoothly,"<p>I need a form that have such a row need to be repeated multiple times. Row consist of text field, radio, checkbox, select box all types of input field. After typing first input field, cursor should be shown on next field by pressing just enter. Add button should be added to add each row. After submitting form data should be saved in mysql DB.</p>

<p>check the screenshot below : -
<a href=""http://i.stack.imgur.com/TtKRM.png"" rel=""nofollow"">enter image description here</a></p>
",<php><mysql><forms>,2016-01-18 06:40:54,LQ_CLOSE,,
809,34849492,When i am runnig my objective-c code i am facing This error in this Code,"Assertion failure in -[UITableView _configureCellForDisplay:forIndexPath:], /SourceCache/UIKit_Sim/UIKit-2935.137/UITableView.m:6509
2016-01-18 12:35:16.816 ALJ Jobs[1008:60b] *** Terminating app due to uncaught exception 'NSInternalInconsistencyException', reason: 'UITableView dataSource must return a cell from tableView:cellForRowAtIndexPath:'
*** First throw call stack:

Here is This code where i am facing problem in objective-c programming.

@implementation myCV

{

    NSMutableArray *CvArr;
    NSMutableArray *address;
}
-(void) viewDidLoad
{
    [super viewDidLoad];
    CvArr = [[NSMutableArray alloc] initWithObjects:@""My Cv_0"",@""My Cv_1"",@""My Cv_2"",@""My Cv_3"",@""My Cv_4"", nil];
    
    address = [[NSMutableArray alloc] initWithObjects:@""Pakistan_0"",@""Pakistan_1"",@""pakistan_2"",@""pakistan_3"",@""pakistan_4"",nil];
    
}
-(NSInteger)numberOfSectionsInTableView:(UITableView *)tableView
{
    
    return 1;
}
-(NSInteger)tableView:(UITableView *)tableView numberOfRowsInSection:(NSInteger)section
{

    return [CvArr count];
}
- (UITableViewCell *)tabelView:(UITableView *)tableView cellForRowAtIndexPath:(NSIndexPath *)indexPath
{

    UITableViewCell *Cell = [tableView dequeueReusableCellWithIdentifier:@""Cell"" forIndexPath: indexPath];
    
    
    Cell.textLabel.text = [CvArr objectAtIndex:indexPath.row];
    return Cell;
    
}
",<ios><objective-c><uitableview>,2016-01-18 07:42:15,LQ_EDIT,,
810,34849841,Inhibit all warnings option in Xcode project doesn't hide warning when building,"<ol>
<li><p>Cocoapods inhibit_all_warnings! doesn't set the Pods project ""Inhibit all warnings"" to ""Yes""</p></li>
<li><p>Xcode still displays pods warning after settings Pods project and individual pods ""Inhibit all warnings"" option to ""Yes""</p></li>
</ol>

<p>Cocoapods version: 0.39.0
Xcode version: 7.2</p>

<p>My pod is here:</p>

<pre><code>source 'https://github.com/CocoaPods/Specs.git'
platform :ios, '8.0'
use_frameworks!

# ignore all warnings from all pods
inhibit_all_warnings!

pod 'SnapKit', '~&gt; 0.15.0'
pod 'Crashlytics'
pod 'YLGIFImage'
pod 'Fabric'
pod ""AFNetworking"", ""~&gt; 2.0""
pod 'SDWebImage', '~&gt;3.7'

# Changes build active architecture only
post_install do |installer_representation|
  installer_representation.pods_project.targets.each do |target|
    target.build_configurations.each do |config|
      config.build_settings['ONLY_ACTIVE_ARCH'] = 'NO'
    end
  end
end
</code></pre>
",<ios><xcode><compilation><cocoapods>,2016-01-18 08:07:30,HQ,,
811,34850089,Simple bulls and cows java game,"<p>I try to create a verry simple Bulls and Cows game (<a href=""https://en.wikipedia.org/wiki/Bulls_and_Cows"" rel=""nofollow"">https://en.wikipedia.org/wiki/Bulls_and_Cows</a>). The game is for my school project. My knowledge is limited, so I need to make the game using only loops, IF-else constructions and other simple functions.</p>

<p>The written code works somewhat - generate code and understands that number is hited, but did not indicate how many cows and bulls have in the wrong assumptions.</p>

<p>I would be glad if someone point me in the right direction :) Thanks in advance</p>

<pre><code>import java.util.Random;
import java.util.Scanner;

public class BCgame{

    public static void main(String[] args){
        Random r= new Random();
        int number= 0;
        int trynum = 0;
        while(uniq(number= (r.nextInt(9000) + 1000)));
        String targetStr = number +"""";
        boolean game = true;
        Scanner input = new Scanner(System.in);
        do{
            System.out.println(number);
            int bulls = 0;
            int cows = 0;
            System.out.print(""Guess a number: "");
            int guess;
            guess = input.nextInt();
            if (uniq(guess)  || guess &lt; 1000) continue;
            trynum++;
            String guessStr = guess + """";
            for(int i= 0;i &lt; 4;i++){
                if(guessStr.charAt(i) == targetStr.charAt(i)){
                    bulls++;
                }else if(targetStr.contains(guessStr.charAt(i)+"""")){
                    cows++;
                }
            }
            if(bulls == 4){
                game = false;
            }else{
                System.out.println(cows+"" Cows and ""+bulls+"" Bulls."");
            }
        }while(game);
        System.out.println(""You won after ""+trynum+"" guesses!"");
    }

    public static boolean uniq(int num){
        String checknum = num+"""";
        if(checknum.charAt(0) == checknum.charAt(1)) return false;
            else if(checknum.charAt(1) == checknum.charAt(2)) return false;
                else if(checknum.charAt(2) == checknum.charAt(3)) return false;
    return true;
    };
}
</code></pre>
",<java><methods>,2016-01-18 08:23:46,LQ_CLOSE,,
812,34850121,Why forbidden to use a remote function inside a guard,"<p>Why I can't to use <code>String</code> or other module in guard?</p>

<p>Code:</p>

<pre><code>def foo(s1, s2) when String.length(s1) == String.length(s2) do 
   # something
end
</code></pre>

<p>And how I can elegantly reformat such case, when I wish to use module functions?</p>
",<elixir>,2016-01-18 08:25:55,HQ,,
813,34850734,adb cannot bind 'tcp:5037',"<p>It used to work fine, but today after I connected my Android phone to my machine, and run <code>adb devices</code>, I got the following error:</p>

<pre><code>* daemon not running. starting it now on port 5037 *
cannot bind 'tcp:5037': Address already in use
ADB server didn't ACK
* failed to start daemon *
error: cannot connect to daemon: Operation timed out
</code></pre>

<p>How to solve this problem? (I am using a MacBook)</p>
",<android><adb>,2016-01-18 09:00:49,HQ,,
814,34851713,Sort Javascript array based on a substring in the array element,"<pre><code>var arr = [""This is three"", ""This is four"", ""This is one"", ""This is two"", ...];
</code></pre>

<p>If I have an array like the one shown above, and I need to sort the array based on the substring value in the strings - i.e one, two, three.., 
What is the best approach to the problem? </p>

<p>My final result should be </p>

<pre><code>var sortedArr = [""This is one"", ""This is two"", ""This is three"", ""This is four"", ...];
</code></pre>
",<javascript><arrays><sorting><substr>,2016-01-18 09:52:45,LQ_CLOSE,,
815,34851839,"How to handle Web Workers ""standard"" syntax with webpack?","<p>I wonder if it's actually possible to handle Web Worker ""standard syntax"" in webpack (e.g <code>var worker = new Worker('my-worker-file.js');</code>) and how? </p>

<p>I know about <a href=""https://github.com/webpack/worker-loader"">worker-loader</a> but as far as I understand it needs a specific syntax and is not compatible with the standard one.</p>

<p>In other words, is it possible to bundle that file with webpack without changing the code? -> <a href=""https://github.com/mdn/simple-web-worker/blob/gh-pages/main.js#L8"">https://github.com/mdn/simple-web-worker/blob/gh-pages/main.js#L8</a></p>

<p>With <a href=""http://browserify.org/"">browserify</a>, I would use <a href=""https://www.npmjs.com/package/workerify"">workerify</a> transform, but I can't find anything in webpack's world.</p>
",<webpack><web-worker>,2016-01-18 09:58:02,HQ,,
816,34852604,Failed to implement a search widget,"<p>I'm trying to implement a search widget in my app . I found a useful tutorial from <a href=""http://developer.android.com/intl/es/training/search/setup.html"" rel=""nofollow"">here</a>.</p>

<p><a href=""http://i.stack.imgur.com/T6bEp.png"" rel=""nofollow"">My Activity A</a></p>

<p>But my app crashed.</p>

<p><strong>Activity A</strong></p>

<pre><code>     @Override
        public boolean onCreateOptionsMenu(Menu menu) {
            MenuInflater inflater = getMenuInflater();
            inflater.inflate(R.menu.create_menu, menu);
            // Associate searchable configuration with the SearchView
            SearchManager searchManager =
                    (SearchManager) getSystemService(Context.SEARCH_SERVICE);
            SearchView searchView =
                    (SearchView) menu.findItem(R.id.search).getActionView();
            searchView.setSearchableInfo(
                    searchManager.getSearchableInfo(getComponentName()));
            return true;
        }

 @Override
    public boolean onOptionsItemSelected(MenuItem item) {
        // Handle action bar item clicks here. The action bar will
        // automatically handle clicks on the Home/Up button, so long
        // as you specify a parent activity in AndroidManifest.xml.
        switch (item.getItemId()) {

            case R.id.add: // create new file
                View menuItemView = findViewById(R.id.add);
                PopupMenu po = new PopupMenu(HomePage.this, menuItemView); //for drop-down menu
                po.getMenuInflater().inflate(R.menu.popup_menu, po.getMenu());
                po.setOnMenuItemClickListener(new PopupMenu.OnMenuItemClickListener() {
                    public boolean onMenuItemClick(MenuItem item) {
                        //  Toast.makeText(MainActivity.this, ""You Clicked : "" + item.getTitle(), Toast.LENGTH_SHORT).show();
                        if (""Create New File"".equals(item.getTitle())) {
                            Intent intent = new Intent(HomePage.this, Information.class);  // go to Information class
                            startActivity(intent);

                        } else if (""Edit File"".equals(item.getTitle())) {
                            Intent intent = new Intent(HomePage.this, Edit.class);
                            startActivity(intent);
                        }
                        return true;
                    }
                });
                po.show(); //showing popup menu

        }
        return super.onOptionsItemSelected(item);
    }
</code></pre>

<p><strong>searchable in xml folder</strong></p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;

&lt;searchable xmlns:android=""http://schemas.android.com/apk/res/android""
    android:label=""@string/app_name""
    android:hint=""Search by date"" /&gt;
</code></pre>

<p><strong>create_menu</strong></p>

<pre><code>&lt;menu xmlns:android=""http://schemas.android.com/apk/res/android""
    xmlns:app=""http://schemas.android.com/apk/res-auto""&gt;

    &lt;item android:id=""@+id/search""
        android:title=""Search by date""
        android:icon=""@mipmap/search""
        app:showAsAction=""collapseActionView|ifRoom""
        android:actionViewClass=""android.widget.SearchView"" /&gt;

    &lt;item
        android:icon=""@mipmap/menu""
        android:id=""@+id/add""
        android:orderInCategory=""100""
        android:title=""Main Menu""
        app:showAsAction=""always"" /&gt;

&lt;/menu&gt;
</code></pre>

<p>declare this in mainfest</p>

<pre><code>  &lt;meta-data android:name=""android.app.searchable""
            android:resource=""@xml/searchable"" /&gt;
</code></pre>

<p><strong>Error LogCat</strong></p>

<pre><code>01-18 18:31:09.298    9215-9215/com.example.project.myapplication E/AndroidRuntime﹕ FATAL EXCEPTION: main
    Process: com.example.project.myapplication, PID: 9215
    java.lang.NullPointerException
            at com.example.project.myapplication.GUI.HomePage.onCreateOptionsMenu(HomePage.java:104)
            at android.app.Activity.onCreatePanelMenu(Activity.java:2646)
            at android.support.v4.app.FragmentActivity.onCreatePanelMenu(FragmentActivity.java:298)
            at android.support.v7.internal.view.WindowCallbackWrapper.onCreatePanelMenu(WindowCallback
</code></pre>

<p>This is the line where error pointed to   <code>searchView.setSearchableInfo(</code></p>
",<android><search><nullpointerexception><appbar>,2016-01-18 10:36:01,LQ_CLOSE,,
817,34852836,Remove underscore from a string in R,"<p>In my data.frame, I have a column of type <code>character</code>, where all the values look like this : <code>123_456</code> (three digits, an underscore, three digits).</p>

<p>I need to transform these values to a <code>numeric</code>, and <code>as.numeric(my_dataframe$my_column)</code> gives me a <code>NA</code>. Therefore I need to remove the underscore first, in order to do <code>as.numeric</code>.</p>

<p>How would I do that please ?</p>

<p>Thanks</p>
",<r>,2016-01-18 10:48:36,LQ_CLOSE,,
